active_final_kv_fraction,active_final_kv_tokens,budget,chain_complete,complete_oracle,dataset,estimated_full_routing_seconds,example_id,final_ids,first_oracle_group_locked,first_oracle_group_present,fraction,frozen_scorer_seconds,lock_policy,locked_root_count,locked_root_ids,mean_transition_k,native_qk_comparisons,oracle_jaccard,oracle_precision,oracle_recall,oracle_root_locked,oracle_root_present,oracle_root_state,partition,policy_role,propagated_ids,propagation_activation,propagation_budget,propagation_hops,root_comparisons,root_confidence,root_scores,root_topB_ids,second_oracle_recovered_given_first_locked,seed,semantic_comparisons,stage,total_routing_comparisons,transition_comparisons,transition_confidence,transition_geometry,transition_k,transition_policy,transition_score_traces,unique_parents_selected,wall_time
0.16742969260954874,256,1,0.0,0.0,hotpotqa,0.00031159998616203666,5ab2b863554299295394685a,[1],0.0,0.0,0.1,0.0,zscore_-0.5,1,[1],0.0,0,0.0,0.0,0.0,0.0,0.0,absent_from_root_topB,test,preservation,[],0.0,0,0,6,"{""agreement"": {""1"": 0.8}, ""locked_fraction"": 1.0, ""top1_top2_drop"": Infinity, ""top1_topB_spread_z"": Infinity}","[-0.5852185487747192, -0.4566953778266907, -0.5200154781341553, -0.46591776609420776, -0.5339000225067139, -0.5616400241851807]",[1],,11,0,root_selection,6,0,[],semantic,[],fixed_k4,"[{""native_candidate_parents"": [4, 3], ""native_top4"": [4, 3], ""native_top4_raw_scores"": [12.771429061889648, 12.491053581237793], ""semantic_top4"": [4, 3, 5, 2], ""semantic_top4_scores"": [-0.1483374387025833, -0.1556161344051361, -0.17122408747673035, -0.22776839137077332], ""source_local"": 15, ""source_parent"": 1}]",1,0.00031159998616203666
0.33485938521909747,512,2,1.0,0.0,hotpotqa,0.0003992000129073858,5ab2b863554299295394685a,"[1, 3]",1.0,1.0,0.2,0.0,zscore_-0.5,2,"[1, 3]",0.0,0,0.3333333333333333,0.5,0.5,1.0,1.0,locked,test,preservation,[],0.0,0,0,6,"{""agreement"": {""1"": 1.0, ""3"": 0.6}, ""locked_fraction"": 1.0, ""top1_top2_drop"": 0.00922238826751709, ""top1_topB_spread_z"": 0.19728811085224152}","[-0.5852185487747192, -0.4566953778266907, -0.5200154781341553, -0.46591776609420776, -0.5339000225067139, -0.5616400241851807]","[1, 3]",1.0,11,0,root_selection,6,0,[],semantic,[],fixed_k4,"[{""native_candidate_parents"": [4, 3], ""native_top4"": [4, 3], ""native_top4_raw_scores"": [12.771429061889648, 12.491053581237793], ""semantic_top4"": [4, 3, 5, 2], ""semantic_top4_scores"": [-0.1483374387025833, -0.1556161344051361, -0.17122408747673035, -0.22776839137077332], ""source_local"": 15, ""source_parent"": 1}, {""native_candidate_parents"": [4, 5], ""native_top4"": [5, 4], ""native_top4_raw_scores"": [12.056036949157715, 11.883003234863281], ""semantic_top4"": [4, 5, 2, 1], ""semantic_top4_scores"": [-0.16471125185489655, -0.18996034562587738, -0.2337053120136261, -0.254375696182251], ""source_local"": 29, ""source_parent"": 3}]",2,0.0003992000129073858
0.33485938521909747,512,2,1.0,0.0,hotpotqa,0.00035280000884085894,5ab2b863554299295394685a,"[1, 3]",1.0,1.0,0.3,0.0,zscore_-0.5,2,"[1, 3]",0.0,0,0.3333333333333333,0.5,0.5,1.0,1.0,locked,test,preservation,[],0.0,0,0,6,"{""agreement"": {""1"": 1.0, ""3"": 0.6}, ""locked_fraction"": 1.0, ""top1_top2_drop"": 0.00922238826751709, ""top1_topB_spread_z"": 0.19728811085224152}","[-0.5852185487747192, -0.4566953778266907, -0.5200154781341553, -0.46591776609420776, -0.5339000225067139, -0.5616400241851807]","[1, 3]",1.0,11,0,root_selection,6,0,[],semantic,[],fixed_k4,"[{""native_candidate_parents"": [4, 3], ""native_top4"": [4, 3], ""native_top4_raw_scores"": [12.771429061889648, 12.491053581237793], ""semantic_top4"": [4, 3, 5, 2], ""semantic_top4_scores"": [-0.1483374387025833, -0.1556161344051361, -0.17122408747673035, -0.22776839137077332], ""source_local"": 15, ""source_parent"": 1}, {""native_candidate_parents"": [4, 5], ""native_top4"": [5, 4], ""native_top4_raw_scores"": [12.056036949157715, 11.883003234863281], ""semantic_top4"": [4, 5, 2, 1], ""semantic_top4_scores"": [-0.16471125185489655, -0.18996034562587738, -0.2337053120136261, -0.254375696182251], ""source_local"": 29, ""source_parent"": 3}]",2,0.00035280000884085894
0.5022890778286462,768,3,1.0,0.0,hotpotqa,0.0004650999908335507,5ab2b863554299295394685a,"[1, 3, 2]",1.0,1.0,0.4,0.0,zscore_-0.5,3,"[1, 3, 2]",0.0,0,0.25,0.3333333333333333,0.5,1.0,1.0,locked,test,preservation,[],0.0,0,0,6,"{""agreement"": {""1"": 1.0, ""2"": 0.6, ""3"": 0.8}, ""locked_fraction"": 1.0, ""top1_top2_drop"": 0.00922238826751709, ""top1_topB_spread_z"": 1.3545626401901245}","[-0.5852185487747192, -0.4566953778266907, -0.5200154781341553, -0.46591776609420776, -0.5339000225067139, -0.5616400241851807]","[1, 3, 2]",1.0,11,0,root_selection,6,0,[],semantic,[],fixed_k4,"[{""native_candidate_parents"": [4, 3], ""native_top4"": [4, 3], ""native_top4_raw_scores"": [12.771429061889648, 12.491053581237793], ""semantic_top4"": [4, 3, 5, 2], ""semantic_top4_scores"": [-0.1483374387025833, -0.1556161344051361, -0.17122408747673035, -0.22776839137077332], ""source_local"": 15, ""source_parent"": 1}, {""native_candidate_parents"": [4, 5], ""native_top4"": [5, 4], ""native_top4_raw_scores"": [12.056036949157715, 11.883003234863281], ""semantic_top4"": [4, 5, 2, 1], ""semantic_top4_scores"": [-0.16471125185489655, -0.18996034562587738, -0.2337053120136261, -0.254375696182251], ""source_local"": 29, ""source_parent"": 3}, {""native_candidate_parents"": [3, 4], ""native_top4"": [4, 3], ""native_top4_raw_scores"": [12.460931777954102, 12.355386734008789], ""semantic_top4"": [3, 4, 5, 1], ""semantic_top4_scores"": [-0.1845122128725052, -0.20613586902618408, -0.2138175368309021, -0.23927611112594604], ""source_local"": 17, ""source_parent"": 2}]",3,0.0004650999908335507
0.16742969260954874,256,1,0.0,0.0,hotpotqa,0.0002788000274449587,5ab2b863554299295394685a,[1],0.0,0.0,0.1,0.0,zscore_-0.5,1,[1],0.0,0,0.0,0.0,0.0,0.0,0.0,absent_from_root_topB,test,preservation,[],0.0,0,0,6,"{""agreement"": {""1"": 0.8}, ""locked_fraction"": 1.0, ""top1_top2_drop"": Infinity, ""top1_topB_spread_z"": Infinity}","[-0.5926477909088135, -0.5029016137123108, -0.5218541622161865, -0.5591421723365784, -0.540673553943634, -0.5801162123680115]",[1],,23,0,root_selection,6,0,[],semantic,[],fixed_k4,"[{""native_candidate_parents"": [2, 4], ""native_top4"": [4, 2], ""native_top4_raw_scores"": [12.771429061889648, 12.529542922973633], ""semantic_top4"": [2, 4, 3, 5], ""semantic_top4_scores"": [-0.037054482847452164, -0.1210356280207634, -0.13777665793895721, -0.1918865144252777], ""source_local"": 15, ""source_parent"": 1}]",1,0.0002788000274449587
0.33485938521909747,512,2,0.0,0.0,hotpotqa,0.0003265999839641154,5ab2b863554299295394685a,"[1, 2]",0.0,0.0,0.2,0.0,zscore_-0.5,2,"[1, 2]",0.0,0,0.0,0.0,0.0,0.0,0.0,absent_from_root_topB,test,preservation,[],0.0,0,0,6,"{""agreement"": {""1"": 1.0, ""2"": 0.4}, ""locked_fraction"": 1.0, ""top1_top2_drop"": 0.018952548503875732, ""top1_topB_spread_z"": 0.6041010618209839}","[-0.5926477909088135, -0.5029016137123108, -0.5218541622161865, -0.5591421723365784, -0.540673553943634, -0.5801162123680115]","[1, 2]",,23,0,root_selection,6,0,[],semantic,[],fixed_k4,"[{""native_candidate_parents"": [2, 4], ""native_top4"": [4, 2], ""native_top4_raw_scores"": [12.771429061889648, 12.529542922973633], ""semantic_top4"": [2, 4, 3, 5], ""semantic_top4_scores"": [-0.037054482847452164, -0.1210356280207634, -0.13777665793895721, -0.1918865144252777], ""source_local"": 15, ""source_parent"": 1}, {""native_candidate_parents"": [1, 4], ""native_top4"": [4, 1], ""native_top4_raw_scores"": [12.460931777954102, 12.16519546508789], ""semantic_top4"": [1, 4, 3, 5], ""semantic_top4_scores"": [-0.177524596452713, -0.18837085366249084, -0.2290755808353424, -0.2615325152873993], ""source_local"": 17, ""source_parent"": 2}]",2,0.0003265999839641154
0.33485938521909747,512,2,0.0,0.0,hotpotqa,0.0003242000238969922,5ab2b863554299295394685a,"[1, 2]",0.0,0.0,0.3,0.0,zscore_-0.5,2,"[1, 2]",0.0,0,0.0,0.0,0.0,0.0,0.0,absent_from_root_topB,test,preservation,[],0.0,0,0,6,"{""agreement"": {""1"": 1.0, ""2"": 0.4}, ""locked_fraction"": 1.0, ""top1_top2_drop"": 0.018952548503875732, ""top1_topB_spread_z"": 0.6041010618209839}","[-0.5926477909088135, -0.5029016137123108, -0.5218541622161865, -0.5591421723365784, -0.540673553943634, -0.5801162123680115]","[1, 2]",,23,0,root_selection,6,0,[],semantic,[],fixed_k4,"[{""native_candidate_parents"": [2, 4], ""native_top4"": [4, 2], ""native_top4_raw_scores"": [12.771429061889648, 12.529542922973633], ""semantic_top4"": [2, 4, 3, 5], ""semantic_top4_scores"": [-0.037054482847452164, -0.1210356280207634, -0.13777665793895721, -0.1918865144252777], ""source_local"": 15, ""source_parent"": 1}, {""native_candidate_parents"": [1, 4], ""native_top4"": [4, 1], ""native_top4_raw_scores"": [12.460931777954102, 12.16519546508789], ""semantic_top4"": [1, 4, 3, 5], ""semantic_top4_scores"": [-0.177524596452713, -0.18837085366249084, -0.2290755808353424, -0.2615325152873993], ""source_local"": 17, ""source_parent"": 2}]",2,0.0003242000238969922
0.5022890778286462,768,3,0.0,0.0,hotpotqa,0.0003341999836266041,5ab2b863554299295394685a,"[1, 2, 4]",0.0,0.0,0.4,0.0,zscore_-0.5,3,"[1, 2, 4]",0.0,0,0.25,0.3333333333333333,0.5,1.0,1.0,locked,test,preservation,[],0.0,0,0,6,"{""agreement"": {""1"": 1.0, ""2"": 0.6, ""4"": 0.6}, ""locked_fraction"": 1.0, ""top1_top2_drop"": 0.018952548503875732, ""top1_topB_spread_z"": 1.2039577960968018}","[-0.5926477909088135, -0.5029016137123108, -0.5218541622161865, -0.5591421723365784, -0.540673553943634, -0.5801162123680115]","[1, 2, 4]",,23,0,root_selection,6,0,[],semantic,[],fixed_k4,"[{""native_candidate_parents"": [2, 4], ""native_top4"": [4, 2], ""native_top4_raw_scores"": [12.771429061889648, 12.529542922973633], ""semantic_top4"": [2, 4, 3, 5], ""semantic_top4_scores"": [-0.037054482847452164, -0.1210356280207634, -0.13777665793895721, -0.1918865144252777], ""source_local"": 15, ""source_parent"": 1}, {""native_candidate_parents"": [1, 4], ""native_top4"": [4, 1], ""native_top4_raw_scores"": [12.460931777954102, 12.16519546508789], ""semantic_top4"": [1, 4, 3, 5], ""semantic_top4_scores"": [-0.177524596452713, -0.18837085366249084, -0.2290755808353424, -0.2615325152873993], ""source_local"": 17, ""source_parent"": 2}, {""native_candidate_parents"": [2, 3], ""native_top4"": [3, 2], ""native_top4_raw_scores"": [12.478551864624023, 12.42057991027832], ""semantic_top4"": [2, 3, 1, 5], ""semantic_top4_scores"": [-0.05868597701191902, -0.17416062951087952, -0.19268561899662018, -0.2179308533668518], ""source_local"": 32, ""source_parent"": 4}]",3,0.0003341999836266041
0.16742969260954874,256,1,1.0,0.0,hotpotqa,0.00027220003539696336,5ab2b863554299295394685a,[3],1.0,1.0,0.1,0.0,zscore_-0.5,1,[3],0.0,0,0.5,1.0,0.5,1.0,1.0,locked,test,preservation,[],0.0,0,0,6,"{""agreement"": {""3"": 0.2}, ""locked_fraction"": 1.0, ""top1_top2_drop"": Infinity, ""top1_topB_spread_z"": Infinity}","[-0.731940746307373, -0.6646523475646973, -0.7238076329231262, -0.6625170707702637, -0.6783944368362427, -0.7172842025756836]",[3],1.0,37,0,root_selection,6,0,[],semantic,[],fixed_k4,"[{""native_candidate_parents"": [2, 4], ""native_top4"": [2, 4], ""native_top4_raw_scores"": [11.907331466674805, 11.883003234863281], ""semantic_top4"": [2, 4, 5, 0], ""semantic_top4_scores"": [-0.2678181827068329, -0.2799406349658966, -0.2811913788318634, -0.2886384427547455], ""source_local"": 29, ""source_parent"": 3}]",1,0.00027220003539696336
0.33485938521909747,512,2,1.0,0.0,hotpotqa,0.0003255000337958336,5ab2b863554299295394685a,"[3, 1]",1.0,1.0,0.2,0.0,zscore_-0.5,2,"[3, 1]",0.0,0,0.3333333333333333,0.5,0.5,1.0,1.0,locked,test,preservation,[],0.0,0,0,6,"{""agreement"": {""1"": 1.0, ""3"": 0.6}, ""locked_fraction"": 1.0, ""top1_top2_drop"": 0.0021352767944335938, ""top1_topB_spread_z"": 0.07448665052652359}","[-0.731940746307373, -0.6646523475646973, -0.7238076329231262, -0.6625170707702637, -0.6783944368362427, -0.7172842025756836]","[3, 1]",1.0,37,0,root_selection,6,0,[],semantic,[],fixed_k4,"[{""native_candidate_parents"": [2, 4], ""native_top4"": [2, 4], ""native_top4_raw_scores"": [11.907331466674805, 11.883003234863281], ""semantic_top4"": [2, 4, 5, 0], ""semantic_top4_scores"": [-0.2678181827068329, -0.2799406349658966, -0.2811913788318634, -0.2886384427547455], ""source_local"": 29, ""source_parent"": 3}, {""native_candidate_parents"": [3, 2], ""native_top4"": [3, 2], ""native_top4_raw_scores"": [12.256853103637695, 12.20276165008545], ""semantic_top4"": [3, 2, 5, 0], ""semantic_top4_scores"": [-0.2036023736000061, -0.2184377908706665, -0.2232990711927414, -0.24404573440551758], ""source_local"": 9, ""source_parent"": 1}]",2,0.0003255000337958336
0.33485938521909747,512,2,1.0,0.0,hotpotqa,0.0003250000299885869,5ab2b863554299295394685a,"[3, 1]",1.0,1.0,0.3,0.0,zscore_-0.5,2,"[3, 1]",0.0,0,0.3333333333333333,0.5,0.5,1.0,1.0,locked,test,preservation,[],0.0,0,0,6,"{""agreement"": {""1"": 1.0, ""3"": 0.6}, ""locked_fraction"": 1.0, ""top1_top2_drop"": 0.0021352767944335938, ""top1_topB_spread_z"": 0.07448665052652359}","[-0.731940746307373, -0.6646523475646973, -0.7238076329231262, -0.6625170707702637, -0.6783944368362427, -0.7172842025756836]","[3, 1]",1.0,37,0,root_selection,6,0,[],semantic,[],fixed_k4,"[{""native_candidate_parents"": [2, 4], ""native_top4"": [2, 4], ""native_top4_raw_scores"": [11.907331466674805, 11.883003234863281], ""semantic_top4"": [2, 4, 5, 0], ""semantic_top4_scores"": [-0.2678181827068329, -0.2799406349658966, -0.2811913788318634, -0.2886384427547455], ""source_local"": 29, ""source_parent"": 3}, {""native_candidate_parents"": [3, 2], ""native_top4"": [3, 2], ""native_top4_raw_scores"": [12.256853103637695, 12.20276165008545], ""semantic_top4"": [3, 2, 5, 0], ""semantic_top4_scores"": [-0.2036023736000061, -0.2184377908706665, -0.2232990711927414, -0.24404573440551758], ""source_local"": 9, ""source_parent"": 1}]",2,0.0003250000299885869
0.5022890778286462,768,3,1.0,1.0,hotpotqa,0.00033110001822933555,5ab2b863554299295394685a,"[3, 1, 4]",1.0,1.0,0.4,0.0,zscore_-0.5,3,"[3, 1, 4]",0.0,0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,locked,test,preservation,[],0.0,0,0,6,"{""agreement"": {""1"": 1.0, ""3"": 0.8, ""4"": 0.6}, ""locked_fraction"": 1.0, ""top1_top2_drop"": 0.0021352767944335938, ""top1_topB_spread_z"": 0.5538634657859802}","[-0.731940746307373, -0.6646523475646973, -0.7238076329231262, -0.6625170707702637, -0.6783944368362427, -0.7172842025756836]","[3, 1, 4]",1.0,37,0,root_selection,6,0,[],semantic,[],fixed_k4,"[{""native_candidate_parents"": [2, 4], ""native_top4"": [2, 4], ""native_top4_raw_scores"": [11.907331466674805, 11.883003234863281], ""semantic_top4"": [2, 4, 5, 0], ""semantic_top4_scores"": [-0.2678181827068329, -0.2799406349658966, -0.2811913788318634, -0.2886384427547455], ""source_local"": 29, ""source_parent"": 3}, {""native_candidate_parents"": [3, 2], ""native_top4"": [3, 2], ""native_top4_raw_scores"": [12.256853103637695, 12.20276165008545], ""semantic_top4"": [3, 2, 5, 0], ""semantic_top4_scores"": [-0.2036023736000061, -0.2184377908706665, -0.2232990711927414, -0.24404573440551758], ""source_local"": 9, ""source_parent"": 1}, {""native_candidate_parents"": [3, 5], ""native_top4"": [5, 3], ""native_top4_raw_scores"": [11.68690299987793, 11.54655647277832], ""semantic_top4"": [3, 5, 2, 0], ""semantic_top4_scores"": [-0.13586342334747314, -0.15586775541305542, -0.1721465140581131, -0.1901559978723526], ""source_local"": 34, ""source_parent"": 4}]",3,0.00033110001822933555
0.16742969260954874,256,1,0.0,0.0,hotpotqa,0.000272100034635514,5ab2b863554299295394685a,[1],0.0,0.0,0.1,0.0,zscore_-0.5,1,[1],0.0,0,0.0,0.0,0.0,0.0,0.0,absent_from_root_topB,test,preservation,[],0.0,0,0,6,"{""agreement"": {""1"": 0.8}, ""locked_fraction"": 1.0, ""top1_top2_drop"": Infinity, ""top1_topB_spread_z"": Infinity}","[-0.41290947794914246, -0.308756560087204, -0.3467983603477478, -0.3541659712791443, -0.38715860247612, -0.41829586029052734]",[1],,53,0,root_selection,6,0,[],semantic,[],fixed_k4,"[{""native_candidate_parents"": [2, 3], ""native_top4"": [2, 3], ""native_top4_raw_scores"": [12.529542922973633, 12.491053581237793], ""semantic_top4"": [2, 3, 5, 4], ""semantic_top4_scores"": [0.06894083321094513, 0.048534244298934937, 0.003725353628396988, -0.03495022654533386], ""source_local"": 15, ""source_parent"": 1}]",1,0.000272100034635514
0.33485938521909747,512,2,0.0,0.0,hotpotqa,0.00032300001475960016,5ab2b863554299295394685a,"[1, 2]",0.0,0.0,0.2,0.0,zscore_-0.5,2,"[1, 2]",0.0,0,0.0,0.0,0.0,0.0,0.0,absent_from_root_topB,test,preservation,[],0.0,0,0,6,"{""agreement"": {""1"": 1.0, ""2"": 0.4}, ""locked_fraction"": 1.0, ""top1_top2_drop"": 0.03804180026054382, ""top1_topB_spread_z"": 0.9823972582817078}","[-0.41290947794914246, -0.308756560087204, -0.3467983603477478, -0.3541659712791443, -0.38715860247612, -0.41829586029052734]","[1, 2]",,53,0,root_selection,6,0,[],semantic,[],fixed_k4,"[{""native_candidate_parents"": [2, 3], ""native_top4"": [2, 3], ""native_top4_raw_scores"": [12.529542922973633, 12.491053581237793], ""semantic_top4"": [2, 3, 5, 4], ""semantic_top4_scores"": [0.06894083321094513, 0.048534244298934937, 0.003725353628396988, -0.03495022654533386], ""source_local"": 15, ""source_parent"": 1}, {""native_candidate_parents"": [3, 5], ""native_top4"": [5, 3], ""native_top4_raw_scores"": [12.434326171875, 12.355386734008789], ""semantic_top4"": [3, 5, 4, 0], ""semantic_top4_scores"": [0.002069832757115364, -0.0746864378452301, -0.0950453132390976, -0.12895146012306213], ""source_local"": 17, ""source_parent"": 2}]",2,0.00032300001475960016
0.33485938521909747,512,2,0.0,0.0,hotpotqa,0.0003242000238969922,5ab2b863554299295394685a,"[1, 2]",0.0,0.0,0.3,0.0,zscore_-0.5,2,"[1, 2]",0.0,0,0.0,0.0,0.0,0.0,0.0,absent_from_root_topB,test,preservation,[],0.0,0,0,6,"{""agreement"": {""1"": 1.0, ""2"": 0.4}, ""locked_fraction"": 1.0, ""top1_top2_drop"": 0.03804180026054382, ""top1_topB_spread_z"": 0.9823972582817078}","[-0.41290947794914246, -0.308756560087204, -0.3467983603477478, -0.3541659712791443, -0.38715860247612, -0.41829586029052734]","[1, 2]",,53,0,root_selection,6,0,[],semantic,[],fixed_k4,"[{""native_candidate_parents"": [2, 3], ""native_top4"": [2, 3], ""native_top4_raw_scores"": [12.529542922973633, 12.491053581237793], ""semantic_top4"": [2, 3, 5, 4], ""semantic_top4_scores"": [0.06894083321094513, 0.048534244298934937, 0.003725353628396988, -0.03495022654533386], ""source_local"": 15, ""source_parent"": 1}, {""native_candidate_parents"": [3, 5], ""native_top4"": [5, 3], ""native_top4_raw_scores"": [12.434326171875, 12.355386734008789], ""semantic_top4"": [3, 5, 4, 0], ""semantic_top4_scores"": [0.002069832757115364, -0.0746864378452301, -0.0950453132390976, -0.12895146012306213], ""source_local"": 17, ""source_parent"": 2}]",2,0.0003242000238969922
